Date,Open,High,Low,Close,Adj Close,Volume
2020-01-16,51.500000,51.750000,50.650002,50.849998,47.687088,23182881
2020-01-17,50.500000,51.900002,50.500000,50.950001,47.780869,18835022
2020-01-20,51.150002,51.450001,49.950001,50.750000,47.593307,18760402
2020-01-21,50.400002,51.200001,49.650002,49.799999,46.702400,24173709
2020-01-22,50.000000,50.299999,49.200001,49.799999,46.702400,18551852
2020-01-23,49.549999,50.799999,49.400002,50.400002,47.265079,13721598
2020-01-24,50.450001,51.500000,50.099998,51.049999,47.874649,16176998
2020-01-27,50.700001,50.700001,48.349998,48.750000,45.717709,23848030
2020-01-28,48.700001,49.099998,46.650002,47.049999,44.123451,31387261
2020-01-29,47.599998,48.450001,47.450001,47.650002,44.686131,17955370
2020-01-30,47.700001,47.750000,46.599998,47.349998,44.404785,20209701
2020-01-31,47.599998,47.950001,46.200001,46.500000,43.607662,17954383
2020-02-03,43.700001,45.250000,43.250000,44.750000,41.966515,29698362
2020-02-04,45.299999,46.750000,44.900002,46.500000,43.607662,22700326
2020-02-05,46.750000,49.200001,46.299999,48.750000,45.717709,30106870
2020-02-06,49.099998,49.750000,48.299999,48.900002,45.858379,23115534
2020-02-07,48.549999,49.299999,48.200001,48.650002,45.623928,18226191
2020-02-10,48.400002,48.400002,45.700001,46.000000,43.138763,27010689
2020-02-11,46.599998,47.349998,45.349998,45.700001,42.857422,21550256
2020-02-12,46.099998,46.700001,45.099998,45.849998,42.998089,15980861
2020-02-13,45.799999,46.299999,45.099998,45.299999,42.482300,15054008
2020-02-14,45.200001,45.799999,43.650002,43.900002,41.169384,17516625
2020-02-17,42.000000,44.000000,41.849998,42.799999,40.137802,32718648
2020-02-18,42.500000,42.599998,40.700001,41.950001,39.340675,23914632
2020-02-19,42.500000,43.000000,41.150002,41.650002,39.059338,28855122
2020-02-20,41.250000,42.650002,40.950001,42.150002,39.528240,23850054
2020-02-24,41.450001,41.450001,39.049999,39.250000,36.808617,22757603
2020-02-25,39.400002,40.150002,38.900002,39.250000,36.808617,22137095
2020-02-26,38.400002,39.200001,38.250000,38.549999,36.152157,18975185
2020-02-27,38.599998,38.599998,37.000000,37.900002,35.542587,22730562
2020-02-28,35.200001,36.700001,34.900002,35.549999,33.338760,33171784
2020-03-02,36.650002,37.200001,34.150002,34.900002,32.729191,30887100
2020-03-03,35.450001,36.500000,35.099998,36.000000,33.760769,25225572
2020-03-04,36.150002,36.400002,34.049999,34.849998,32.682297,37654957
2020-03-05,35.299999,35.650002,34.049999,34.200001,32.072735,36583370
2020-03-06,32.799999,33.500000,31.900000,33.000000,30.947372,22839018
