Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,693.799988,708.000000,690.000000,705.799988,702.746704,2465250
2020-01-20,707.000000,716.900024,697.200012,713.099976,710.015076,2185442
2020-01-21,710.000000,712.500000,701.299988,704.000000,700.954468,1297448
2020-01-22,707.049988,714.150024,700.650024,704.099976,701.054016,1511919
2020-01-23,704.000000,716.900024,700.150024,712.700012,709.616882,1429046
2020-01-24,715.849976,728.799988,710.250000,723.599976,720.469666,3229205
2020-01-27,718.000000,741.599976,715.000000,734.250000,731.073608,1985363
2020-01-28,732.799988,744.849976,720.099976,727.700012,724.551941,1866552
2020-01-29,731.000000,755.000000,724.200012,748.000000,744.764160,5632563
2020-01-30,760.000000,835.500000,758.099976,818.349976,814.809814,17118805
2020-01-31,801.000000,817.950012,794.450012,803.650024,800.173401,7011082
2020-02-03,775.200012,852.799988,764.750000,847.150024,843.485229,9868159
2020-02-04,846.150024,860.000000,830.700012,846.700012,843.037170,5474373
2020-02-05,843.000000,865.799988,838.549988,855.299988,851.599976,3123728
2020-02-06,857.000000,865.000000,846.200012,856.349976,852.645386,2324767
2020-02-07,855.000000,874.250000,843.099976,867.900024,864.145447,3226182
2020-02-10,866.000000,878.500000,861.549988,870.500000,866.734192,2523978
2020-02-11,875.099976,882.500000,862.799988,865.799988,862.054504,2061948
2020-02-12,867.500000,880.900024,862.349976,878.799988,874.998291,1866659
2020-02-13,887.549988,894.500000,873.549988,888.549988,884.706116,3892194
2020-02-14,887.200012,892.000000,879.599976,883.049988,879.229919,1701432
2020-02-17,884.000000,889.500000,871.349976,885.650024,881.818726,1663801
2020-02-18,884.099976,896.200012,872.599976,888.650024,884.805725,1671898
2020-02-19,897.000000,914.700012,889.049988,909.849976,905.913940,2945081
2020-02-20,907.950012,907.950012,838.349976,878.299988,874.500427,9012079
2020-02-24,869.000000,871.750000,832.849976,836.849976,833.229736,3789594
2020-02-25,845.000000,849.400024,825.599976,830.250000,826.658325,2673083
2020-02-26,827.299988,839.450012,818.549988,827.849976,824.268738,2403134
2020-02-27,825.000000,827.299988,808.700012,817.650024,814.112854,2111101
2020-02-28,800.000000,801.950012,766.750000,780.099976,776.725220,3514546
2020-03-02,820.000000,871.950012,811.000000,844.299988,840.647522,8751507
2020-03-03,853.000000,875.000000,834.000000,853.000000,849.309937,4629904
2020-03-04,852.000000,856.200012,806.200012,830.950012,827.355286,2487490
2020-03-05,832.049988,845.349976,822.099976,832.250000,828.649658,1905379
2020-03-06,808.700012,828.400024,798.700012,813.099976,809.582458,1674717
2020-03-09,804.000000,807.799988,760.400024,775.099976,771.746887,2425098
2020-03-11,774.000000,790.799988,745.099976,748.299988,745.062866,2744882
2020-03-12,690.250000,709.750000,663.049988,680.849976,677.904602,2768831
2020-03-13,616.000000,740.000000,590.049988,700.450012,697.419861,2911795
2020-03-16,652.000000,669.599976,620.150024,633.700012,630.958618,2010918
2020-03-17,641.299988,686.599976,628.849976,648.900024,646.092896,3343217
2020-03-18,659.700012,665.250000,559.000000,576.450012,573.956299,3487427
2020-03-19,539.900024,602.849976,526.049988,573.599976,571.118530,3261046
2020-03-20,584.700012,711.000000,562.000000,675.150024,672.229309,5000515
2020-03-23,607.650024,646.700012,542.650024,550.750000,548.367493,2535401
2020-03-24,594.099976,652.200012,546.099976,633.750000,631.008362,3546324
2020-03-25,577.000000,660.000000,577.000000,646.900024,644.101501,2882806
2020-03-26,647.000000,684.700012,633.150024,663.200012,660.330994,2590067
2020-03-27,670.000000,729.500000,643.750000,654.799988,651.967346,3385412
2020-03-30,624.000000,652.849976,598.000000,601.599976,598.997437,2084182
2020-03-31,615.000000,677.900024,601.000000,662.599976,659.733582,3963804
2020-04-01,637.000000,651.299988,576.200012,598.799988,596.209595,4835985
2020-04-03,594.000000,604.400024,558.849976,592.400024,589.837280,3825217
2020-04-07,623.000000,668.250000,600.200012,663.750000,660.878601,4083879
2020-04-08,653.700012,702.200012,636.349976,642.349976,639.571167,4354813
2020-04-09,661.000000,696.599976,653.549988,684.299988,681.339722,3501448
2020-04-13,684.299988,698.900024,660.049988,689.799988,686.815918,2844324
2020-04-15,706.250000,792.650024,698.049988,714.700012,711.608215,6783089
2020-04-16,710.000000,728.599976,696.099976,714.299988,711.209961,3882012
2020-04-17,744.000000,767.299988,707.000000,746.200012,742.971985,5154012
2020-04-20,749.450012,760.650024,725.549988,746.099976,742.872314,2819316
2020-04-21,725.049988,738.000000,712.400024,725.099976,721.963196,2270794
2020-04-22,722.000000,754.750000,715.299988,749.750000,746.506531,2982165
2020-04-23,751.900024,778.349976,745.349976,752.200012,748.945984,3161626
2020-04-24,744.000000,758.700012,712.200012,717.000000,713.898254,2146268
2020-04-27,731.000000,737.950012,702.799988,709.099976,706.032410,3188788
2020-04-28,713.799988,718.000000,677.500000,709.150024,706.082214,5157460
2020-04-29,715.000000,725.500000,703.849976,715.000000,711.906921,2961614
