Date,Open,High,Low,Close,Adj Close,Volume
2020-01-21,313.799988,316.950012,312.000000,313.700012,310.830261,30591772
2020-01-22,317.000000,317.000000,313.700012,316.149994,313.257843,24994911
2020-01-23,316.000000,324.799988,314.149994,323.200012,320.243347,33293610
2020-01-24,323.500000,327.299988,321.149994,324.049988,321.085571,22706879
2020-01-27,320.899994,322.000000,315.799988,316.200012,313.307404,23309355
2020-01-28,317.950012,320.000000,311.049988,315.100006,312.217438,26488426
2020-01-29,317.850006,319.700012,315.549988,316.450012,313.555115,23914114
2020-01-30,316.750000,316.750000,305.649994,310.700012,307.857697,35802330
2020-01-31,313.700012,321.700012,308.600006,318.450012,315.536804,92656638
2020-02-03,303.000000,306.850006,295.350006,298.100006,295.372955,56060158
2020-02-04,302.899994,307.549988,297.100006,306.250000,303.448395,51141567
2020-02-05,306.899994,313.649994,304.600006,311.000000,308.154938,35014841
2020-02-06,311.200012,323.500000,310.100006,321.950012,319.004791,57757656
2020-02-07,321.500000,325.000000,318.399994,320.549988,317.617584,37126803
2020-02-10,319.799988,322.799988,316.500000,318.500000,315.586334,24816396
2020-02-11,321.049988,325.799988,321.049988,324.350006,321.382843,30188757
2020-02-12,329.899994,329.899994,319.250000,320.200012,317.270813,38930849
2020-02-13,322.000000,330.950012,322.000000,327.450012,324.454468,62516057
2020-02-14,328.100006,331.899994,318.549988,319.399994,316.478088,48205947
2020-02-17,320.950012,321.149994,311.649994,314.200012,311.325684,36950692
2020-02-18,315.399994,319.200012,309.399994,317.549988,314.645020,38588583
2020-02-19,322.299988,324.000000,317.250000,320.350006,317.419434,39846727
2020-02-20,319.350006,329.200012,318.750000,327.649994,324.652618,40150409
2020-02-24,325.750000,331.299988,321.850006,322.950012,319.995636,45273936
2020-02-25,325.899994,328.149994,322.200012,326.799988,323.810394,39050709
2020-02-26,324.850006,330.799988,324.200012,328.200012,325.197632,43915281
2020-02-27,328.000000,330.000000,318.000000,321.950012,319.004791,47010040
2020-02-28,312.000000,314.649994,301.100006,303.000000,300.228149,59705346
2020-03-02,311.000000,312.000000,284.049988,287.399994,284.770844,66711413
2020-03-03,293.000000,294.399994,285.299988,289.850006,287.198425,61949382
2020-03-04,291.799988,293.000000,275.100006,285.299988,282.690033,73675736
2020-03-05,290.899994,298.399994,270.000000,288.500000,285.860779,149245973
2020-03-06,268.000000,274.399994,253.949997,270.500000,268.025452,106043172
2020-03-09,260.049988,262.750000,251.149994,253.449997,251.131424,101286241
2020-03-11,253.000000,258.500000,243.100006,245.100006,242.857819,90845604
2020-03-12,231.899994,231.899994,208.600006,212.600006,210.655121,99767083
2020-03-13,200.000000,248.800003,184.649994,242.000000,239.786163,155701316
2020-03-16,227.899994,231.399994,220.600006,223.350006,221.306793,75583409
2020-03-17,227.199997,229.899994,212.050003,215.149994,213.181793,65403057
2020-03-18,221.000000,223.149994,200.100006,215.199997,213.231339,101356399
2020-03-19,202.949997,219.750000,198.149994,203.649994,201.786987,93533467
2020-03-20,205.550003,215.699997,200.000000,209.850006,207.930283,77391650
2020-03-23,190.000000,199.500000,180.250000,181.600006,179.938721,61750037
2020-03-24,190.949997,191.949997,173.550003,183.199997,181.524078,67491360
2020-03-25,178.000000,195.250000,176.449997,189.899994,188.162781,71567553
2020-03-26,191.550003,201.000000,185.100006,192.750000,190.986710,107260359
2020-03-27,202.000000,211.899994,195.000000,195.949997,194.157440,114740377
